128	 3.1750000000e+001	 9.77000e-007
129	 3.2000000000e+001	 7.46185e-007
130	 3.2250000000e+001	 7.11706e-007
131	 3.2500000000e+001	 8.43893e-007
132	 3.2750000000e+001	 6.17535e-007
133	 3.3000000000e+001	 2.32437e-007
134	 3.3250000000e+001	 6.11259e-008
135	 3.3500000000e+001	 3.49911e-008
136	 3.3750000000e+001	 1.78431e-007
137	 3.4000000000e+001	 3.39124e-007
138	 3.4250000000e+001	 2.95585e-007
139	 3.4500000000e+001	 2.92737e-007
140	 3.4750000000e+001	 3.27860e-006
141	 3.5000000000e+001	 1.34397e-005
142	 3.5250000000e+001	 4.94196e-006
143	 3.5500000000e+001	 6.57537e-007
144	 3.5750000000e+001	 8.43215e-007
145	 3.6000000000e+001	 1.64250e-006
146	 3.6250000000e+001	 1.34732e-006
147	 3.6500000000e+001	 4.44826e-007
148	 3.6750000000e+001	 1.49348e-007
149	 3.7000000000e+001	 3.39336e-007
150	 3.7250000000e+001	 3.91899e-007
151	 3.7500000000e+001	 2.03702e-007
152	 3.7750000000e+001	 9.02022e-008
153	 3.8000000000e+001	 1.32727e-007
154	 3.8250000000e+001	 1.72098e-007
155	 3.8500000000e+001	 1.57557e-007
156	 3.8750000000e+001	 1.29789e-007
157	 3.9000000000e+001	 1.77558e-007
158	 3.9250000000e+001	 1.70747e-007
159	 3.9500000000e+001	 9.13280e-008
160	 3.9750000000e+001	 2.79008e-007
161	 4.0000000000e+001	 1.51025e-006
162	 4.0250000000e+001	 6.77790e-007
163	 4.0500000000e+001	 5.05402e-008
164	 4.0750000000e+001	 5.22636e-008
165	 4.1000000000e+001	 1.04748e-007
166	 4.1250000000e+001	 1.28289e-007
167	 4.1500000000e+001	 9.36731e-008
168	 4.1750000000e+001	 6.60427e-008
169	 4.2000000000e+001	 8.31807e-008
170	 4.2250000000e+001	 7.92193e-008
171	 4.2500000000e+001	 4.83766e-008
172	 4.2750000000e+001	 3.16816e-008
173	 4.3000000000e+001	 5.16312e-008
174	 4.3250000000e+001	 7.00710e-008
175	 4.3500000000e+001	 6.42832e-008
176	 4.3750000000e+001	 5.74137e-008
177	 4.4000000000e+001	 5.78851e-008
178	 4.4250000000e+001	 5.01898e-008
179	 4.4500000000e+001	 4.16854e-008
180	 4.4750000000e+001	 1.41019e-007
181	 4.5000000000e+001	 4.48312e-007
182	 4.5250000000e+001	 1.71274e-007
183	 4.5500000000e+001	 5.51778e-008
184	 4.5750000000e+001	 5.25549e-008
185	 4.6000000000e+001	 5.95798e-008
186	 4.6250000000e+001	 4.72969e-008
187	 4.6500000000e+001	 2.39538e-008
188	 4.6750000000e+001	 2.52827e-008
189	 4.7000000000e+001	 4.38449e-008
190	 4.7250000000e+001	 3.95179e-008
191	 4.7500000000e+001	 2.22163e-008
192	 4.7750000000e+001	 2.65446e-008
193	 4.8000000000e+001	 4.70952e-008
194	 4.8250000000e+001	 4.30308e-008
195	 4.8500000000e+001	 2.04671e-008
196	 4.8750000000e+001	 1.17671e-008
197	 4.9000000000e+001	 3.05725e-008
198	 4.9250000000e+001	 4.47307e-008
199	 4.9500000000e+001	 3.13483e-008
200	 4.9750000000e+001	 2.48247e-007
201	 5.0000000000e+001	 1.55997e-006
202	 5.0250000000e+001	 6.64192e-007
203	 5.0500000000e+001	 2.83120e-008
204	 5.0750000000e+001	 1.67763e-008
205	 5.1000000000e+001	 1.62531e-008
206	 5.1250000000e+001	 2.27574e-008
207	 5.1500000000e+001	 2.37269e-008
208	 5.1750000000e+001	 2.00486e-008
209	 5.2000000000e+001	 1.76943e-008
210	 5.2250000000e+001	 9.97337e-009
211	 5.2500000000e+001	 7.18079e-009
212	 5.2750000000e+001	 1.52626e-008
213	 5.3000000000e+001	 2.17570e-008
214	 5.3250000000e+001	 1.62474e-008
215	 5.3500000000e+001	 7.51184e-009
216	 5.3750000000e+001	 1.44378e-008
217	 5.4000000000e+001	 2.51285e-008
218	 5.4250000000e+001	 2.03525e-008
219	 5.4500000000e+001	 7.24437e-009
220	 5.4750000000e+001	 1.76043e-008
221	 5.5000000000e+001	 4.77779e-008
222	 5.5250000000e+001	 2.00473e-008
223	 5.5500000000e+001	 7.73450e-009
224	 5.5750000000e+001	 3.39320e-009
225	 5.6000000000e+001	 6.64383e-009
226	 5.6250000000e+001	 1.57439e-008
227	 5.6500000000e+001	 1.32351e-008
228	 5.6750000000e+001	 3.82690e-009
229	 5.7000000000e+001	 2.18699e-009
230	 5.7250000000e+001	 6.22249e-009
231	 5.7500000000e+001	 9.00559e-009
232	 5.7750000000e+001	 1.35779e-008
233	 5.8000000000e+001	 9.06231e-009
234	 5.8250000000e+001	 1.05767e-008
235	 5.8500000000e+001	 8.90421e-009
236	 5.8750000000e+001	 1.25477e-008
237	 5.9000000000e+001	 1.33223e-008
238	 5.9250000000e+001	 3.92484e-008
239	 5.9500000000e+001	 3.85471e-007
240	 5.9750000000e+001	 1.15427e-004
241	 6.0000000000e+001	 8.10754e-004
242	 6.0250000000e+001	 3.39040e-004
243	 6.0500000000e+001	 1.37959e-006
244	 6.0750000000e+001	 7.27468e-008
245	 6.1000000000e+001	 2.63720e-008
246	 6.1250000000e+001	 1.02644e-008
247	 6.1500000000e+001	 3.54567e-009
248	 6.1750000000e+001	 4.41127e-009
249	 6.2000000000e+001	 1.19277e-008
250	 6.2250000000e+001	 1.58483e-008
251	 6.2500000000e+001	 1.28256e-008
252	 6.2750000000e+001	 4.77471e-009
253	 6.3000000000e+001	 5.04742e-009
254	 6.3250000000e+001	 1.30543e-008
255	 6.3500000000e+001	 1.03143e-008
256	 6.3750000000e+001	 3.71954e-009
257	 6.4000000000e+001	 4.51974e-009
258	 6.4250000000e+001	 9.21853e-009
259	 6.4500000000e+001	 8.90469e-009
260	 6.4750000000e+001	 6.39360e-009
261	 6.5000000000e+001	 4.75494e-009
262	 6.5250000000e+001	 3.57072e-009
263	 6.5500000000e+001	 5.19286e-009
264	 6.5750000000e+001	 7.19276e-009
265	 6.6000000000e+001	 5.55435e-009
266	 6.6250000000e+001	 2.95214e-009
267	 6.6500000000e+001	 4.58442e-009
268	 6.6750000000e+001	 8.79016e-009
269	 6.7000000000e+001	 8.35460e-009
270	 6.7250000000e+001	 3.48126e-009
271	 6.7500000000e+001	 1.55879e-009
272	 6.7750000000e+001	 4.31529e-009
273	 6.8000000000e+001	 8.40428e-009
274	 6.8250000000e+001	 8.47501e-009
275	 6.8500000000e+001	 4.47305e-009
276	 6.8750000000e+001	 2.76035e-009
277	 6.9000000000e+001	 5.42647e-009
278	 6.9250000000e+001	 6.27519e-009
279	 6.9500000000e+001	 3.46331e-009
280	 6.9750000000e+001	 3.05229e-008
281	 7.0000000000e+001	 1.93785e-007
282	 7.0250000000e+001	 8.53873e-008
283	 7.0500000000e+001	 7.18167e-009
284	 7.0750000000e+001	 2.86415e-009
285	 7.1000000000e+001	 2.43801e-009
286	 7.1250000000e+001	 3.66930e-009
287	 7.1500000000e+001	 2.70516e-009
288	 7.1750000000e+001	 1.44908e-009
289	 7.2000000000e+001	 1.14444e-009
290	 7.2250000000e+001	 3.14596e-009
291	 7.2500000000e+001	 5.49394e-009
292	 7.2750000000e+001	 5.78089e-009
293	 7.3000000000e+001	 3.81439e-009
294	 7.3250000000e+001	 1.55498e-009
295	 7.3500000000e+001	 1.16543e-009
296	 7.3750000000e+001	 2.17500e-009
297	 7.4000000000e+001	 2.70410e-009
298	 7.4250000000e+001	 1.93704e-009
299	 7.4500000000e+001	 2.36158e-009
300	 7.4750000000e+001	 3.91364e-009
301	 7.5000000000e+001	 6.54504e-009
302	 7.5250000000e+001	 4.47209e-009
303	 7.5500000000e+001	 1.20366e-009
304	 7.5750000000e+001	 6.74296e-010
305	 7.6000000000e+001	 1.38501e-009
306	 7.6250000000e+001	 1.56959e-009
307	 7.6500000000e+001	 1.30449e-009
308	 7.6750000000e+001	 2.35187e-009
309	 7.7000000000e+001	 5.00021e-009
310	 7.7250000000e+001	 4.75129e-009
311	 7.7500000000e+001	 1.89638e-009
312	 7.7750000000e+001	 5.78187e-010
313	 7.8000000000e+001	 1.04329e-009
314	 7.8250000000e+001	 1.12658e-009
315	 7.8500000000e+001	 8.39717e-010
316	 7.8750000000e+001	 1.50499e-009
317	 7.9000000000e+001	 3.44606e-009
318	 7.9250000000e+001	 4.00242e-009
319	 7.9500000000e+001	 2.42488e-009
320	 7.9750000000e+001	 4.54520e-009
321	 8.0000000000e+001	 2.27688e-008
322	 8.0250000000e+001	 1.08340e-008
323	 8.0500000000e+001	 1.86140e-009
324	 8.0750000000e+001	 1.63504e-009
325	 8.1000000000e+001	 1.51789e-009
326	 8.1250000000e+001	 2.25031e-009
327	 8.1500000000e+001	 2.42146e-009
328	 8.1750000000e+001	 2.19792e-009
329	 8.2000000000e+001	 1.56012e-009
330	 8.2250000000e+001	 9.69344e-010
331	 8.2500000000e+001	 1.39530e-009
332	 8.2750000000e+001	 2.34090e-009
333	 8.3000000000e+001	 2.07320e-009
334	 8.3250000000e+001	 9.91877e-010
335	 8.3500000000e+001	 1.01404e-009
336	 8.3750000000e+001	 2.66524e-009
337	 8.4000000000e+001	 3.46551e-009
338	 8.4250000000e+001	 1.72653e-009
339	 8.4500000000e+001	 1.04160e-009
340	 8.4750000000e+001	 2.57599e-009
341	 8.5000000000e+001	 4.12408e-009
342	 8.5250000000e+001	 2.77787e-009
343	 8.5500000000e+001	 7.97906e-010
344	 8.5750000000e+001	 8.42612e-010
345	 8.6000000000e+001	 1.99831e-009
346	 8.6250000000e+001	 2.07262e-009
347	 8.6500000000e+001	 1.24590e-009
348	 8.6750000000e+001	 8.74834e-010
349	 8.7000000000e+001	 2.29339e-009
350	 8.7250000000e+001	 3.84613e-009
351	 8.7500000000e+001	 2.94946e-009
352	 8.7750000000e+001	 9.46369e-010
353	 8.8000000000e+001	 7.66192e-010
354	 8.8250000000e+001	 1.93021e-009
355	 8.8500000000e+001	 1.69704e-009
356	 8.8750000000e+001	 7.78194e-010
357	 8.9000000000e+001	 5.13964e-010
358	 8.9250000000e+001	 1.64259e-009
359	 8.9500000000e+001	 3.03106e-009
360	 8.9750000000e+001	 3.09444e-009
361	 9.0000000000e+001	 2.81491e-009
362	 9.0250000000e+001	 1.35421e-009
363	 9.0500000000e+001	 1.30265e-009
364	 9.0750000000e+001	 1.84191e-009
365	 9.1000000000e+001	 1.49503e-009
366	 9.1250000000e+001	 5.78387e-010
367	 9.1500000000e+001	 9.47749e-010
368	 9.1750000000e+001	 2.25791e-009
369	 9.2000000000e+001	 2.96608e-009
370	 9.2250000000e+001	 5.29013e-009
371	 9.2500000000e+001	 1.25265e-008
372	 9.2750000000e+001	 4.68193e-008
373	 9.3000000000e+001	 4.37424e-008
374	 9.3250000000e+001	 7.08560e-008
375	 9.3500000000e+001	 3.60488e-008
376	 9.3750000000e+001	 4.73079e-009
377	 9.4000000000e+001	 2.32391e-009
378	 9.4250000000e+001	 1.94472e-009
379	 9.4500000000e+001	 1.14293e-009
380	 9.4750000000e+001	 7.41737e-010
381	 9.5000000000e+001	 1.49013e-009
382	 9.5250000000e+001	 2.24066e-009
383	 9.5500000000e+001	 1.85432e-009
384	 9.5750000000e+001	 7.45376e-010
385	 9.6000000000e+001	 2.41617e-010
386	 9.6250000000e+001	 4.49575e-010
387	 9.6500000000e+001	 8.04970e-010
388	 9.6750000000e+001	 6.22163e-010
389	 9.7000000000e+001	 3.52236e-010
390	 9.7250000000e+001	 5.91796e-010
391	 9.7500000000e+001	 1.30369e-009
392	 9.7750000000e+001	 1.78295e-009
393	 9.8000000000e+001	 1.80276e-009
394	 9.8250000000e+001	 9.66811e-010
395	 9.8500000000e+001	 3.37229e-010
396	 9.8750000000e+001	 4.89656e-010
397	 9.9000000000e+001	 6.38809e-010
398	 9.9250000000e+001	 3.46442e-010
399	 9.9500000000e+001	 2.03524e-010
400	 9.9750000000e+001	 4.49000e-010
401	 1.0000000000e+002	 1.19588e-009
